,date,temperature_2m_max,temperature_2m_min,country,Fecha,week_of_year,year,year_week
46290,2021-03-07 23:00:00+00:00,11.582,-4.368,SI,2021-03-07,09,2021,2021-W09
46291,2021-03-08 23:00:00+00:00,8.382,-1.4679999,SI,2021-03-08,10,2021,2021-W10
46292,2021-03-09 23:00:00+00:00,8.382,-2.318,SI,2021-03-09,10,2021,2021-W10
46293,2021-03-10 23:00:00+00:00,10.532001,-1.7179999,SI,2021-03-10,10,2021,2021-W10
46294,2021-03-11 23:00:00+00:00,10.132,5.382,SI,2021-03-11,10,2021,2021-W10
46295,2021-03-12 23:00:00+00:00,13.682,3.682,SI,2021-03-12,10,2021,2021-W10
46296,2021-03-13 23:00:00+00:00,8.532001,0.63199997,SI,2021-03-13,10,2021,2021-W10
46297,2021-03-14 23:00:00+00:00,10.982,-1.818,SI,2021-03-14,10,2021,2021-W10
46298,2021-03-15 23:00:00+00:00,10.782001,-1.668,SI,2021-03-15,11,2021,2021-W11
46299,2021-03-16 23:00:00+00:00,10.032001,-3.318,SI,2021-03-16,11,2021,2021-W11
46300,2021-03-17 23:00:00+00:00,6.782,-2.368,SI,2021-03-17,11,2021,2021-W11
46301,2021-03-18 23:00:00+00:00,7.3320003,-3.5180001,SI,2021-03-18,11,2021,2021-W11
46302,2021-03-19 23:00:00+00:00,4.8320003,-3.8680003,SI,2021-03-19,11,2021,2021-W11
46303,2021-03-20 23:00:00+00:00,6.282,-6.0179996,SI,2021-03-20,11,2021,2021-W11
46304,2021-03-21 23:00:00+00:00,9.582,-3.9680002,SI,2021-03-21,11,2021,2021-W11
46305,2021-03-22 23:00:00+00:00,10.782001,-2.0180001,SI,2021-03-22,12,2021,2021-W12
46306,2021-03-23 23:00:00+00:00,12.982,-2.118,SI,2021-03-23,12,2021,2021-W12
46307,2021-03-24 23:00:00+00:00,16.231998,-1.818,SI,2021-03-24,12,2021,2021-W12
46308,2021-03-25 23:00:00+00:00,18.081999,-1.968,SI,2021-03-25,12,2021,2021-W12
46309,2021-03-26 23:00:00+00:00,14.132,1.0320001,SI,2021-03-26,12,2021,2021-W12
46310,2021-03-27 23:00:00+00:00,10.482,2.382,SI,2021-03-27,12,2021,2021-W12
46311,2021-03-28 23:00:00+00:00,18.882,-0.56799996,SI,2021-03-28,12,2021,2021-W12
46312,2021-03-29 23:00:00+00:00,22.182,2.2319999,SI,2021-03-29,13,2021,2021-W13
46313,2021-03-30 23:00:00+00:00,22.831999,4.382,SI,2021-03-30,13,2021,2021-W13
46314,2021-03-31 23:00:00+00:00,24.231998,3.7319999,SI,2021-03-31,13,2021,2021-W13
46315,2021-04-01 23:00:00+00:00,22.032,6.3320003,SI,2021-04-01,13,2021,2021-W13
46316,2021-04-02 23:00:00+00:00,11.182,4.032,SI,2021-04-02,13,2021,2021-W13
46317,2021-04-03 23:00:00+00:00,10.182,-0.518,SI,2021-04-03,13,2021,2021-W13
46318,2021-04-04 23:00:00+00:00,13.582,-2.668,SI,2021-04-04,13,2021,2021-W13
46319,2021-04-05 23:00:00+00:00,6.382,-3.818,SI,2021-04-05,14,2021,2021-W14
46320,2021-04-06 23:00:00+00:00,7.182,-8.168,SI,2021-04-06,14,2021,2021-W14
46321,2021-04-07 23:00:00+00:00,11.432,-7.5179996,SI,2021-04-07,14,2021,2021-W14
46322,2021-04-08 23:00:00+00:00,13.232,-3.5180001,SI,2021-04-08,14,2021,2021-W14
46323,2021-04-09 23:00:00+00:00,14.632,1.3820001,SI,2021-04-09,14,2021,2021-W14
46324,2021-04-10 23:00:00+00:00,12.132,5.632,SI,2021-04-10,14,2021,2021-W14
46325,2021-04-11 23:00:00+00:00,12.482,4.032,SI,2021-04-11,14,2021,2021-W14
46326,2021-04-12 23:00:00+00:00,4.932,1.3820001,SI,2021-04-12,15,2021,2021-W15
46327,2021-04-13 23:00:00+00:00,9.632,0.432,SI,2021-04-13,15,2021,2021-W15
46328,2021-04-14 23:00:00+00:00,9.682,-1.968,SI,2021-04-14,15,2021,2021-W15
46329,2021-04-15 23:00:00+00:00,11.532001,-2.0180001,SI,2021-04-15,15,2021,2021-W15
46330,2021-04-16 23:00:00+00:00,11.182,1.182,SI,2021-04-16,15,2021,2021-W15
46331,2021-04-17 23:00:00+00:00,9.482,4.682,SI,2021-04-17,15,2021,2021-W15
46332,2021-04-18 23:00:00+00:00,11.582,2.5319998,SI,2021-04-18,15,2021,2021-W15
46333,2021-04-19 23:00:00+00:00,14.732,1.482,SI,2021-04-19,16,2021,2021-W16
46334,2021-04-20 23:00:00+00:00,16.282,1.2820001,SI,2021-04-20,16,2021,2021-W16
46335,2021-04-21 23:00:00+00:00,17.081999,3.582,SI,2021-04-21,16,2021,2021-W16
46336,2021-04-22 23:00:00+00:00,16.581999,6.382,SI,2021-04-22,16,2021,2021-W16
46337,2021-04-23 23:00:00+00:00,18.731998,3.2819998,SI,2021-04-23,16,2021,2021-W16
46338,2021-04-24 23:00:00+00:00,20.481998,4.382,SI,2021-04-24,16,2021,2021-W16
46339,2021-04-25 23:00:00+00:00,10.582,5.282,SI,2021-04-25,16,2021,2021-W16
46340,2021-04-26 23:00:00+00:00,8.582,5.632,SI,2021-04-26,17,2021,2021-W17
46341,2021-04-27 23:00:00+00:00,12.782001,6.882,SI,2021-04-27,17,2021,2021-W17
46342,2021-04-28 23:00:00+00:00,17.782,8.632,SI,2021-04-28,17,2021,2021-W17
46343,2021-04-29 23:00:00+00:00,19.632,10.982,SI,2021-04-29,17,2021,2021-W17
46344,2021-04-30 23:00:00+00:00,22.432,9.432,SI,2021-04-30,17,2021,2021-W17
46345,2021-05-01 23:00:00+00:00,16.481998,8.282001,SI,2021-05-01,17,2021,2021-W17
46346,2021-05-02 23:00:00+00:00,13.882,5.5820003,SI,2021-05-02,17,2021,2021-W17
46347,2021-05-03 23:00:00+00:00,17.981998,2.2319999,SI,2021-05-03,18,2021,2021-W18
46348,2021-05-04 23:00:00+00:00,16.382,6.682,SI,2021-05-04,18,2021,2021-W18
46349,2021-05-05 23:00:00+00:00,8.882,5.032,SI,2021-05-05,18,2021,2021-W18
46350,2021-05-06 23:00:00+00:00,14.832,5.532,SI,2021-05-06,18,2021,2021-W18
46351,2021-05-07 23:00:00+00:00,16.432,5.4820004,SI,2021-05-07,18,2021,2021-W18
46352,2021-05-08 23:00:00+00:00,21.981998,3.182,SI,2021-05-08,18,2021,2021-W18
46353,2021-05-09 23:00:00+00:00,22.632,8.032,SI,2021-05-09,18,2021,2021-W18
46354,2021-05-10 23:00:00+00:00,22.731998,8.982,SI,2021-05-10,19,2021,2021-W19
46355,2021-05-11 23:00:00+00:00,16.182,11.532001,SI,2021-05-11,19,2021,2021-W19
46356,2021-05-12 23:00:00+00:00,17.682,9.482,SI,2021-05-12,19,2021,2021-W19
46357,2021-05-13 23:00:00+00:00,17.081999,9.882,SI,2021-05-13,19,2021,2021-W19
46358,2021-05-14 23:00:00+00:00,18.282,8.882,SI,2021-05-14,19,2021,2021-W19
46359,2021-05-15 23:00:00+00:00,18.382,10.732,SI,2021-05-15,19,2021,2021-W19
46360,2021-05-16 23:00:00+00:00,15.482,7.032,SI,2021-05-16,19,2021,2021-W19
46361,2021-05-17 23:00:00+00:00,19.081999,4.7320004,SI,2021-05-17,20,2021,2021-W20
46362,2021-05-18 23:00:00+00:00,11.232,7.182,SI,2021-05-18,20,2021,2021-W20
46363,2021-05-19 23:00:00+00:00,18.481998,6.932,SI,2021-05-19,20,2021,2021-W20
46364,2021-05-20 23:00:00+00:00,19.481998,4.282,SI,2021-05-20,20,2021,2021-W20
46365,2021-05-21 23:00:00+00:00,18.032,9.182,SI,2021-05-21,20,2021,2021-W20
46366,2021-05-22 23:00:00+00:00,17.432,8.182,SI,2021-05-22,20,2021,2021-W20
46367,2021-05-23 23:00:00+00:00,12.332,7.782,SI,2021-05-23,20,2021,2021-W20
46368,2021-05-24 23:00:00+00:00,18.782,8.332,SI,2021-05-24,21,2021,2021-W21
46369,2021-05-25 23:00:00+00:00,18.831999,7.0820003,SI,2021-05-25,21,2021,2021-W21
46370,2021-05-26 23:00:00+00:00,20.981998,5.8320003,SI,2021-05-26,21,2021,2021-W21
46371,2021-05-27 23:00:00+00:00,19.682,9.282001,SI,2021-05-27,21,2021,2021-W21
46372,2021-05-28 23:00:00+00:00,17.981998,8.382,SI,2021-05-28,21,2021,2021-W21
46373,2021-05-29 23:00:00+00:00,16.282,8.182,SI,2021-05-29,21,2021,2021-W21
46374,2021-05-30 23:00:00+00:00,18.382,6.382,SI,2021-05-30,21,2021,2021-W21
46375,2021-05-31 23:00:00+00:00,20.382,8.082,SI,2021-05-31,22,2021,2021-W22
46376,2021-06-01 23:00:00+00:00,22.831999,8.482,SI,2021-06-01,22,2021,2021-W22
46377,2021-06-02 23:00:00+00:00,24.382,7.7320004,SI,2021-06-02,22,2021,2021-W22
46378,2021-06-03 23:00:00+00:00,26.182,12.182,SI,2021-06-03,22,2021,2021-W22
46379,2021-06-04 23:00:00+00:00,27.132,12.982,SI,2021-06-04,22,2021,2021-W22
46380,2021-06-05 23:00:00+00:00,22.032,15.482,SI,2021-06-05,22,2021,2021-W22
46381,2021-06-06 23:00:00+00:00,21.831999,14.932,SI,2021-06-06,22,2021,2021-W22
46382,2021-06-07 23:00:00+00:00,24.731998,12.432,SI,2021-06-07,23,2021,2021-W23
46383,2021-06-08 23:00:00+00:00,25.331999,12.332,SI,2021-06-08,23,2021,2021-W23
46384,2021-06-09 23:00:00+00:00,22.382,13.782001,SI,2021-06-09,23,2021,2021-W23
46385,2021-06-10 23:00:00+00:00,23.882,12.682,SI,2021-06-10,23,2021,2021-W23
46386,2021-06-11 23:00:00+00:00,25.782,12.032001,SI,2021-06-11,23,2021,2021-W23
46387,2021-06-12 23:00:00+00:00,24.081999,14.432,SI,2021-06-12,23,2021,2021-W23
46388,2021-06-13 23:00:00+00:00,22.282,10.532001,SI,2021-06-13,23,2021,2021-W23
46389,2021-06-14 23:00:00+00:00,25.882,9.532001,SI,2021-06-14,24,2021,2021-W24
46390,2021-06-15 23:00:00+00:00,27.331999,13.932,SI,2021-06-15,24,2021,2021-W24
46391,2021-06-16 23:00:00+00:00,28.981998,13.732,SI,2021-06-16,24,2021,2021-W24
46392,2021-06-17 23:00:00+00:00,29.182,15.132,SI,2021-06-17,24,2021,2021-W24
46393,2021-06-18 23:00:00+00:00,30.932,15.782001,SI,2021-06-18,24,2021,2021-W24
46394,2021-06-19 23:00:00+00:00,32.582,18.032,SI,2021-06-19,24,2021,2021-W24
46395,2021-06-20 23:00:00+00:00,31.081999,19.081999,SI,2021-06-20,24,2021,2021-W24
46396,2021-06-21 23:00:00+00:00,31.532,18.182,SI,2021-06-21,25,2021,2021-W25
46397,2021-06-22 23:00:00+00:00,32.332,16.132,SI,2021-06-22,25,2021,2021-W25
46398,2021-06-23 23:00:00+00:00,31.932,19.331999,SI,2021-06-23,25,2021,2021-W25
46399,2021-06-24 23:00:00+00:00,30.231998,17.981998,SI,2021-06-24,25,2021,2021-W25
46400,2021-06-25 23:00:00+00:00,28.132,15.582,SI,2021-06-25,25,2021,2021-W25
46401,2021-06-26 23:00:00+00:00,29.231998,16.882,SI,2021-06-26,25,2021,2021-W25
46402,2021-06-27 23:00:00+00:00,33.781998,16.282,SI,2021-06-27,25,2021,2021-W25
46403,2021-06-28 23:00:00+00:00,33.332,16.932,SI,2021-06-28,26,2021,2021-W26
46404,2021-06-29 23:00:00+00:00,30.382,16.981998,SI,2021-06-29,26,2021,2021-W26
46405,2021-06-30 23:00:00+00:00,21.731998,15.082,SI,2021-06-30,26,2021,2021-W26
46406,2021-07-01 23:00:00+00:00,24.932,13.582,SI,2021-07-01,26,2021,2021-W26
46407,2021-07-02 23:00:00+00:00,28.032,13.682,SI,2021-07-02,26,2021,2021-W26
46408,2021-07-03 23:00:00+00:00,24.132,17.981998,SI,2021-07-03,26,2021,2021-W26
46409,2021-07-04 23:00:00+00:00,25.231998,16.731998,SI,2021-07-04,26,2021,2021-W26
46410,2021-07-05 23:00:00+00:00,31.382,14.982,SI,2021-07-05,27,2021,2021-W27
46411,2021-07-06 23:00:00+00:00,32.781998,16.682,SI,2021-07-06,27,2021,2021-W27
46412,2021-07-07 23:00:00+00:00,33.432,17.481998,SI,2021-07-07,27,2021,2021-W27
46413,2021-07-08 23:00:00+00:00,29.932,17.632,SI,2021-07-08,27,2021,2021-W27
46414,2021-07-09 23:00:00+00:00,28.032,18.132,SI,2021-07-09,27,2021,2021-W27
46415,2021-07-10 23:00:00+00:00,29.632,17.032,SI,2021-07-10,27,2021,2021-W27
46416,2021-07-11 23:00:00+00:00,30.782,17.632,SI,2021-07-11,27,2021,2021-W27
46417,2021-07-12 23:00:00+00:00,33.332,17.731998,SI,2021-07-12,28,2021,2021-W28
46418,2021-07-13 23:00:00+00:00,25.331999,15.432,SI,2021-07-13,28,2021,2021-W28
46419,2021-07-14 23:00:00+00:00,25.231998,13.532001,SI,2021-07-14,28,2021,2021-W28
46420,2021-07-15 23:00:00+00:00,25.182,15.032001,SI,2021-07-15,28,2021,2021-W28
46421,2021-07-16 23:00:00+00:00,24.081999,17.382,SI,2021-07-16,28,2021,2021-W28
46422,2021-07-17 23:00:00+00:00,26.831999,16.831999,SI,2021-07-17,28,2021,2021-W28
46423,2021-07-18 23:00:00+00:00,28.932,16.532,SI,2021-07-18,28,2021,2021-W28
46424,2021-07-19 23:00:00+00:00,27.581999,17.032,SI,2021-07-19,29,2021,2021-W29
46425,2021-07-20 23:00:00+00:00,27.382,15.632,SI,2021-07-20,29,2021,2021-W29
46426,2021-07-21 23:00:00+00:00,28.432,16.132,SI,2021-07-21,29,2021,2021-W29
46427,2021-07-22 23:00:00+00:00,28.632,16.282,SI,2021-07-22,29,2021,2021-W29
46428,2021-07-23 23:00:00+00:00,30.932,15.132,SI,2021-07-23,29,2021,2021-W29
46429,2021-07-24 23:00:00+00:00,30.182,17.432,SI,2021-07-24,29,2021,2021-W29
46430,2021-07-25 23:00:00+00:00,30.682,16.532,SI,2021-07-25,29,2021,2021-W29
46431,2021-07-26 23:00:00+00:00,28.331999,17.382,SI,2021-07-26,30,2021,2021-W30
46432,2021-07-27 23:00:00+00:00,31.032,16.532,SI,2021-07-27,30,2021,2021-W30
46433,2021-07-28 23:00:00+00:00,29.382,16.532,SI,2021-07-28,30,2021,2021-W30
46434,2021-07-29 23:00:00+00:00,32.082,15.982,SI,2021-07-29,30,2021,2021-W30
46435,2021-07-30 23:00:00+00:00,31.182,18.081999,SI,2021-07-30,30,2021,2021-W30
46436,2021-07-31 23:00:00+00:00,23.981998,17.882,SI,2021-07-31,30,2021,2021-W30
46437,2021-08-01 23:00:00+00:00,22.132,15.182,SI,2021-08-01,30,2021,2021-W30
46438,2021-08-02 23:00:00+00:00,22.831999,15.182,SI,2021-08-02,31,2021,2021-W31
46439,2021-08-03 23:00:00+00:00,23.481998,14.832,SI,2021-08-03,31,2021,2021-W31
46440,2021-08-04 23:00:00+00:00,22.932,15.232,SI,2021-08-04,31,2021,2021-W31
46441,2021-08-05 23:00:00+00:00,25.782,12.482,SI,2021-08-05,31,2021,2021-W31
46442,2021-08-06 23:00:00+00:00,27.831999,14.582,SI,2021-08-06,31,2021,2021-W31
46443,2021-08-07 23:00:00+00:00,27.581999,16.831999,SI,2021-08-07,31,2021,2021-W31
46444,2021-08-08 23:00:00+00:00,26.132,16.432,SI,2021-08-08,31,2021,2021-W31
46445,2021-08-09 23:00:00+00:00,28.731998,14.732,SI,2021-08-09,32,2021,2021-W32
46446,2021-08-10 23:00:00+00:00,28.831999,15.832,SI,2021-08-10,32,2021,2021-W32
46447,2021-08-11 23:00:00+00:00,30.532,16.282,SI,2021-08-11,32,2021,2021-W32
46448,2021-08-12 23:00:00+00:00,31.532,16.831999,SI,2021-08-12,32,2021,2021-W32
46449,2021-08-13 23:00:00+00:00,33.732,17.731998,SI,2021-08-13,32,2021,2021-W32
46450,2021-08-14 23:00:00+00:00,33.632,17.981998,SI,2021-08-14,32,2021,2021-W32
46451,2021-08-15 23:00:00+00:00,31.432,19.032,SI,2021-08-15,32,2021,2021-W32
46452,2021-08-16 23:00:00+00:00,21.282,14.682,SI,2021-08-16,33,2021,2021-W33
46453,2021-08-17 23:00:00+00:00,23.182,13.482,SI,2021-08-17,33,2021,2021-W33
46454,2021-08-18 23:00:00+00:00,25.432,10.982,SI,2021-08-18,33,2021,2021-W33
46455,2021-08-19 23:00:00+00:00,26.432,12.332,SI,2021-08-19,33,2021,2021-W33
46456,2021-08-20 23:00:00+00:00,28.782,13.482,SI,2021-08-20,33,2021,2021-W33
46457,2021-08-21 23:00:00+00:00,30.682,14.182,SI,2021-08-21,33,2021,2021-W33
46458,2021-08-22 23:00:00+00:00,19.682,14.032001,SI,2021-08-22,33,2021,2021-W33
46459,2021-08-23 23:00:00+00:00,23.132,11.132,SI,2021-08-23,34,2021,2021-W34
46460,2021-08-24 23:00:00+00:00,21.731998,12.432,SI,2021-08-24,34,2021,2021-W34
46461,2021-08-25 23:00:00+00:00,24.132,9.532001,SI,2021-08-25,34,2021,2021-W34
46462,2021-08-26 23:00:00+00:00,20.282,11.982,SI,2021-08-26,34,2021,2021-W34
46463,2021-08-27 23:00:00+00:00,19.182,11.332,SI,2021-08-27,34,2021,2021-W34
46464,2021-08-28 23:00:00+00:00,18.831999,10.532001,SI,2021-08-28,34,2021,2021-W34
46465,2021-08-29 23:00:00+00:00,21.481998,7.032,SI,2021-08-29,34,2021,2021-W34
46466,2021-08-30 23:00:00+00:00,22.182,9.032001,SI,2021-08-30,35,2021,2021-W35
46467,2021-08-31 23:00:00+00:00,22.831999,10.282001,SI,2021-08-31,35,2021,2021-W35
46468,2021-09-01 23:00:00+00:00,23.731998,8.332,SI,2021-09-01,35,2021,2021-W35
46469,2021-09-02 23:00:00+00:00,23.432,10.782001,SI,2021-09-02,35,2021,2021-W35
46470,2021-09-03 23:00:00+00:00,24.282,10.232,SI,2021-09-03,35,2021,2021-W35
46471,2021-09-04 23:00:00+00:00,24.282,10.532001,SI,2021-09-04,35,2021,2021-W35
46472,2021-09-05 23:00:00+00:00,24.032,9.782001,SI,2021-09-05,35,2021,2021-W35
46473,2021-09-06 23:00:00+00:00,24.282,9.282001,SI,2021-09-06,36,2021,2021-W36
46474,2021-09-07 23:00:00+00:00,23.932,9.882,SI,2021-09-07,36,2021,2021-W36
46475,2021-09-08 23:00:00+00:00,24.231998,8.432,SI,2021-09-08,36,2021,2021-W36
46476,2021-09-09 23:00:00+00:00,25.682,9.132,SI,2021-09-09,36,2021,2021-W36
46477,2021-09-10 23:00:00+00:00,26.532,9.532001,SI,2021-09-10,36,2021,2021-W36
46478,2021-09-11 23:00:00+00:00,26.382,11.932,SI,2021-09-11,36,2021,2021-W36
46479,2021-09-12 23:00:00+00:00,27.432,11.332,SI,2021-09-12,36,2021,2021-W36
46480,2021-09-13 23:00:00+00:00,29.231998,11.682,SI,2021-09-13,37,2021,2021-W37
46481,2021-09-14 23:00:00+00:00,28.682,11.882,SI,2021-09-14,37,2021,2021-W37
46482,2021-09-15 23:00:00+00:00,25.632,16.282,SI,2021-09-15,37,2021,2021-W37
46483,2021-09-16 23:00:00+00:00,19.182,13.282001,SI,2021-09-16,37,2021,2021-W37
46484,2021-09-17 23:00:00+00:00,19.932,13.032001,SI,2021-09-17,37,2021,2021-W37
46485,2021-09-18 23:00:00+00:00,20.231998,10.632,SI,2021-09-18,37,2021,2021-W37
46486,2021-09-19 23:00:00+00:00,15.382,11.232,SI,2021-09-19,37,2021,2021-W37
46487,2021-09-20 23:00:00+00:00,17.382,9.032001,SI,2021-09-20,38,2021,2021-W38
46488,2021-09-21 23:00:00+00:00,18.581999,7.7320004,SI,2021-09-21,38,2021,2021-W38
46489,2021-09-22 23:00:00+00:00,20.981998,5.0820003,SI,2021-09-22,38,2021,2021-W38
46490,2021-09-23 23:00:00+00:00,22.782,8.532001,SI,2021-09-23,38,2021,2021-W38
46491,2021-09-24 23:00:00+00:00,23.532,8.432,SI,2021-09-24,38,2021,2021-W38
46492,2021-09-25 23:00:00+00:00,24.632,12.232,SI,2021-09-25,38,2021,2021-W38
46493,2021-09-26 23:00:00+00:00,23.231998,14.882,SI,2021-09-26,38,2021,2021-W38
46494,2021-09-27 23:00:00+00:00,23.932,13.232,SI,2021-09-27,39,2021,2021-W39
46495,2021-09-28 23:00:00+00:00,24.032,11.882,SI,2021-09-28,39,2021,2021-W39
46496,2021-09-29 23:00:00+00:00,17.782,10.382,SI,2021-09-29,39,2021,2021-W39
46497,2021-09-30 23:00:00+00:00,17.731998,7.632,SI,2021-09-30,39,2021,2021-W39
46498,2021-10-01 23:00:00+00:00,18.382,9.432,SI,2021-10-01,39,2021,2021-W39
46499,2021-10-02 23:00:00+00:00,19.831999,8.282001,SI,2021-10-02,39,2021,2021-W39
46500,2021-10-03 23:00:00+00:00,22.331999,12.432,SI,2021-10-03,39,2021,2021-W39
46501,2021-10-04 23:00:00+00:00,20.981998,11.382,SI,2021-10-04,40,2021,2021-W40
46502,2021-10-05 23:00:00+00:00,15.632,10.282001,SI,2021-10-05,40,2021,2021-W40
46503,2021-10-06 23:00:00+00:00,13.082,8.582,SI,2021-10-06,40,2021,2021-W40
46504,2021-10-07 23:00:00+00:00,13.082,9.982,SI,2021-10-07,40,2021,2021-W40
46505,2021-10-08 23:00:00+00:00,14.182,6.682,SI,2021-10-08,40,2021,2021-W40
46506,2021-10-09 23:00:00+00:00,9.082,4.8320003,SI,2021-10-09,40,2021,2021-W40
46507,2021-10-10 23:00:00+00:00,12.982,3.2819998,SI,2021-10-10,40,2021,2021-W40
46508,2021-10-11 23:00:00+00:00,13.632,1.2820001,SI,2021-10-11,41,2021,2021-W41
46509,2021-10-12 23:00:00+00:00,11.332,1.932,SI,2021-10-12,41,2021,2021-W41
46510,2021-10-13 23:00:00+00:00,12.082,-1.068,SI,2021-10-13,41,2021,2021-W41
46511,2021-10-14 23:00:00+00:00,13.832,2.2819998,SI,2021-10-14,41,2021,2021-W41
46512,2021-10-15 23:00:00+00:00,15.682,0.48200002,SI,2021-10-15,41,2021,2021-W41
46513,2021-10-16 23:00:00+00:00,15.532001,2.5319998,SI,2021-10-16,41,2021,2021-W41
46514,2021-10-17 23:00:00+00:00,15.782001,1.182,SI,2021-10-17,41,2021,2021-W41
46515,2021-10-18 23:00:00+00:00,15.832,2.5319998,SI,2021-10-18,42,2021,2021-W42
46516,2021-10-19 23:00:00+00:00,17.581999,6.182,SI,2021-10-19,42,2021,2021-W42
46517,2021-10-20 23:00:00+00:00,15.682,11.932,SI,2021-10-20,42,2021,2021-W42
46518,2021-10-21 23:00:00+00:00,15.382,10.182,SI,2021-10-21,42,2021,2021-W42
46519,2021-10-22 23:00:00+00:00,11.332,5.782,SI,2021-10-22,42,2021,2021-W42
46520,2021-10-23 23:00:00+00:00,11.882,1.832,SI,2021-10-23,42,2021,2021-W42
46521,2021-10-24 23:00:00+00:00,11.682,-1.318,SI,2021-10-24,42,2021,2021-W42
46522,2021-10-25 23:00:00+00:00,9.182,1.482,SI,2021-10-25,43,2021,2021-W43
46523,2021-10-26 23:00:00+00:00,14.332,-0.318,SI,2021-10-26,43,2021,2021-W43
46524,2021-10-27 23:00:00+00:00,12.632,0.832,SI,2021-10-27,43,2021,2021-W43
46525,2021-10-28 23:00:00+00:00,10.082,1.6320001,SI,2021-10-28,43,2021,2021-W43
46526,2021-10-29 23:00:00+00:00,12.432,1.0320001,SI,2021-10-29,43,2021,2021-W43
46527,2021-10-30 23:00:00+00:00,16.382,2.832,SI,2021-10-30,43,2021,2021-W43
46528,2021-10-31 23:00:00+00:00,13.782001,3.382,SI,2021-10-31,43,2021,2021-W43
46529,2021-11-01 23:00:00+00:00,12.682,6.4820004,SI,2021-11-01,44,2021,2021-W44
46530,2021-11-02 23:00:00+00:00,11.282001,5.932,SI,2021-11-02,44,2021,2021-W44
46531,2021-11-03 23:00:00+00:00,15.432,4.032,SI,2021-11-03,44,2021,2021-W44
46532,2021-11-04 23:00:00+00:00,9.432,2.882,SI,2021-11-04,44,2021,2021-W44
46533,2021-11-05 23:00:00+00:00,10.582,5.2320004,SI,2021-11-05,44,2021,2021-W44
46534,2021-11-06 23:00:00+00:00,12.532001,4.532,SI,2021-11-06,44,2021,2021-W44
46535,2021-11-07 23:00:00+00:00,8.382,4.682,SI,2021-11-07,44,2021,2021-W44
46536,2021-11-08 23:00:00+00:00,10.532001,1.7820001,SI,2021-11-08,45,2021,2021-W45
46537,2021-11-09 23:00:00+00:00,9.282001,1.232,SI,2021-11-09,45,2021,2021-W45
46538,2021-11-10 23:00:00+00:00,11.932,0.68200004,SI,2021-11-10,45,2021,2021-W45
46539,2021-11-11 23:00:00+00:00,8.482,4.7320004,SI,2021-11-11,45,2021,2021-W45
46540,2021-11-12 23:00:00+00:00,11.582,5.532,SI,2021-11-12,45,2021,2021-W45
46541,2021-11-13 23:00:00+00:00,8.732,6.9820004,SI,2021-11-13,45,2021,2021-W45
46542,2021-11-14 23:00:00+00:00,11.282001,6.632,SI,2021-11-14,45,2021,2021-W45
46543,2021-11-15 23:00:00+00:00,8.432,5.782,SI,2021-11-15,46,2021,2021-W46
46544,2021-11-16 23:00:00+00:00,9.082,4.182,SI,2021-11-16,46,2021,2021-W46
46545,2021-11-17 23:00:00+00:00,10.182,3.882,SI,2021-11-17,46,2021,2021-W46
46546,2021-11-18 23:00:00+00:00,10.382,-0.26799998,SI,2021-11-18,46,2021,2021-W46
46547,2021-11-19 23:00:00+00:00,10.382,-1.168,SI,2021-11-19,46,2021,2021-W46
46548,2021-11-20 23:00:00+00:00,11.532001,-2.068,SI,2021-11-20,46,2021,2021-W46
46549,2021-11-21 23:00:00+00:00,6.182,2.132,SI,2021-11-21,46,2021,2021-W46
46550,2021-11-22 23:00:00+00:00,8.082,-0.61800003,SI,2021-11-22,47,2021,2021-W47
46551,2021-11-23 23:00:00+00:00,5.382,-3.818,SI,2021-11-23,47,2021,2021-W47
46552,2021-11-24 23:00:00+00:00,4.2320004,-2.7680001,SI,2021-11-24,47,2021,2021-W47
46553,2021-11-25 23:00:00+00:00,4.682,0.08200001,SI,2021-11-25,47,2021,2021-W47
46554,2021-11-26 23:00:00+00:00,4.282,2.2819998,SI,2021-11-26,47,2021,2021-W47
46555,2021-11-27 23:00:00+00:00,5.4820004,1.082,SI,2021-11-27,47,2021,2021-W47
46556,2021-11-28 23:00:00+00:00,2.932,-4.618,SI,2021-11-28,47,2021,2021-W47
46557,2021-11-29 23:00:00+00:00,5.432,-5.7679996,SI,2021-11-29,48,2021,2021-W48
46558,2021-11-30 23:00:00+00:00,7.382,-1.968,SI,2021-11-30,48,2021,2021-W48
46559,2021-12-01 23:00:00+00:00,6.0820003,1.0320001,SI,2021-12-01,48,2021,2021-W48
46560,2021-12-02 23:00:00+00:00,4.882,-0.81799996,SI,2021-12-02,48,2021,2021-W48
46561,2021-12-03 23:00:00+00:00,5.282,-1.9179999,SI,2021-12-03,48,2021,2021-W48
46562,2021-12-04 23:00:00+00:00,2.932,0.63199997,SI,2021-12-04,48,2021,2021-W48
46563,2021-12-05 23:00:00+00:00,5.282,-3.8680003,SI,2021-12-05,48,2021,2021-W48
46564,2021-12-06 23:00:00+00:00,2.882,-5.318,SI,2021-12-06,49,2021,2021-W49
46565,2021-12-07 23:00:00+00:00,2.7319999,-5.868,SI,2021-12-07,49,2021,2021-W49
46566,2021-12-08 23:00:00+00:00,1.482,-1.9179999,SI,2021-12-08,49,2021,2021-W49
46567,2021-12-09 23:00:00+00:00,1.482,-1.7179999,SI,2021-12-09,49,2021,2021-W49
