,location,truth_date,year_week,value,relative_humidity_2m,temperature_2m_max,temperature_2m_min
7840,NO,2019-10-27,2019-W43,23.4,83.70708,4.4235,-0.11935713
7841,NO,2019-10-20,2019-W42,23.3,90.66549,9.059215,4.0020714
7842,NO,2019-10-13,2019-W41,17.4,94.22094,7.587786,4.380643
7843,NO,2019-10-06,2019-W40,15.2,91.72018,8.709215,4.209214
7844,NO,2019-05-19,2019-W20,14.7,81.79195,16.402073,9.6735
7845,NO,2019-05-12,2019-W19,20.9,67.79778,17.7235,8.044929
7846,NO,2019-05-05,2019-W18,16.5,74.59518,10.059215,3.8949285
7847,NO,2019-04-28,2019-W17,22.7,60.602318,11.609215,4.316357
7848,NO,2019-04-21,2019-W16,14.5,59.21036,19.202072,8.180643
7849,NO,2019-04-14,2019-W15,39.2,58.524284,15.9235,2.6235
7850,NO,2019-04-07,2019-W14,46.7,56.903282,8.259214,-1.4693573
7851,NO,2019-03-31,2019-W13,57.5,72.874825,9.144929,0.68778574
7852,NO,2019-03-24,2019-W12,68.1,69.453285,9.194929,-0.96221435
7853,NO,2019-03-17,2019-W11,89.4,72.09424,7.616357,-0.8050714
7854,NO,2019-03-10,2019-W10,109.3,84.44353,2.8949285,-3.2550714
7855,NO,2019-03-03,2019-W09,130.2,80.92226,1.1377858,-4.162214
7856,NO,2019-02-24,2019-W08,155.0,78.16329,4.8092146,-0.90507144
7857,NO,2019-02-17,2019-W07,180.4,90.264915,3.4734998,-0.2122143
7858,NO,2019-02-10,2019-W06,167.3,83.12304,3.5092144,-2.190786
7859,NO,2019-02-03,2019-W05,133.1,87.9445,0.8306428,-4.7265
7860,NO,2019-01-27,2019-W04,109.4,81.10694,-4.740786,-9.947928
7861,NO,2019-01-20,2019-W03,92.0,87.48089,-2.6907856,-5.2979283
7862,NO,2019-01-13,2019-W02,90.1,74.89032,-3.1622143,-9.847928
7863,NO,2019-01-06,2019-W01,51.2,80.02517,0.8592143,-5.7336426
7864,NO,2018-12-30,2018-W52,27.0,87.17573,1.9735,-3.8979285
7865,NO,2018-12-23,2018-W51,46.9,91.9529,-1.0550715,-5.7693567
7866,NO,2018-12-16,2018-W50,41.0,86.13241,-1.2407857,-5.369357
7867,NO,2018-12-09,2018-W49,37.7,88.226494,1.7877856,-0.8836428
7868,NO,2018-12-02,2018-W48,36.0,95.49444,3.8306427,-0.16935723
7869,NO,2018-11-25,2018-W47,29.9,87.700516,1.0663571,-2.3765004
7870,NO,2018-11-18,2018-W46,26.9,96.84289,6.9235,3.2092144
7871,NO,2018-11-11,2018-W45,25.8,97.52065,8.316358,6.4377856
7872,NO,2018-11-04,2018-W44,24.5,92.44885,7.259214,2.5163572
7873,NO,2018-10-28,2018-W43,21.5,74.00154,5.7949286,0.88064283
7874,NO,2018-10-21,2018-W42,21.2,89.47419,11.630644,4.5949287
7875,NO,2018-10-14,2018-W41,20.2,89.34822,15.230643,10.0306425
7876,NO,2018-10-07,2018-W40,17.9,78.816696,10.880644,4.7306433
7877,NO,2018-05-20,2018-W20,10.8,54.503185,21.366358,9.4735
7878,NO,2018-05-13,2018-W19,18.6,74.3398,20.3735,9.1235
7879,NO,2018-05-06,2018-W18,21.1,82.03843,13.380644,3.9449286
7880,NO,2018-04-29,2018-W17,34.3,76.92743,11.766357,1.9306428
7881,NO,2018-04-22,2018-W16,44.5,78.72633,13.887787,3.7449286
7882,NO,2018-04-15,2018-W15,62.4,66.21941,10.166358,0.6306429
7883,NO,2018-04-08,2018-W14,73.9,77.02757,4.8592143,-0.9622143
7884,NO,2018-04-01,2018-W13,52.8,64.413185,1.8949286,-7.7050714
7885,NO,2018-03-25,2018-W12,145.0,78.83098,4.5877852,-2.1122143
7886,NO,2018-03-18,2018-W11,165.6,69.93749,-0.29078576,-8.233643
7887,NO,2018-03-11,2018-W10,206.3,81.80194,-0.76935714,-5.090786
7888,NO,2018-03-04,2018-W09,226.5,68.82018,-5.9479284,-10.455071
7889,NO,2018-02-25,2018-W08,250.8,82.67785,-3.4122145,-8.733643
7890,NO,2018-02-18,2018-W07,292.4,85.39057,0.16635717,-3.5265002
7891,NO,2018-02-11,2018-W06,285.1,87.03797,-1.6407856,-5.8907857
7892,NO,2018-02-04,2018-W05,264.3,81.35365,-3.0193572,-8.669357
7893,NO,2018-01-28,2018-W04,231.3,89.67475,1.8234999,-4.3122144
7894,NO,2018-01-21,2018-W03,197.3,89.921486,-1.1765001,-3.5479286
7895,NO,2018-01-14,2018-W02,195.2,82.60231,-2.4907858,-5.6550713
7896,NO,2018-01-07,2018-W01,169.3,84.11094,-0.09792859,-7.612214
7897,NO,2017-12-31,2017-W52,68.4,91.4325,1.2806429,-3.1907856
7898,NO,2017-12-24,2017-W51,80.0,87.55866,1.1663572,-4.469357
7899,NO,2017-12-17,2017-W50,60.0,82.75155,-1.5193571,-7.0550714
7900,NO,2017-12-10,2017-W49,49.4,84.9273,2.2735,-2.0050714
7901,NO,2017-12-03,2017-W48,41.6,83.06123,0.13064288,-3.6264997
7902,NO,2017-11-26,2017-W47,38.4,91.82258,2.930643,-2.940786
7903,NO,2017-11-19,2017-W46,34.7,87.0139,3.4306428,-2.2765
7904,NO,2017-11-12,2017-W45,33.8,88.41553,5.2520714,0.6806429
7905,NO,2017-11-05,2017-W44,29.3,90.30475,7.1735,0.74492866
7906,NO,2017-10-29,2017-W43,28.5,81.81899,7.8735003,3.1949286
7907,NO,2017-10-22,2017-W42,26.0,87.82715,8.194929,4.5377855
7908,NO,2017-10-15,2017-W41,23.8,85.59325,11.816358,5.530643
7909,NO,2017-10-08,2017-W40,22.3,75.39661,12.666358,6.1877856
7910,NO,2017-05-21,2017-W20,19.3,86.90985,15.494928,9.687785
7911,NO,2017-05-14,2017-W19,30.4,75.149086,9.587786,3.6449285
7912,NO,2017-05-07,2017-W18,23.5,56.294193,16.14493,5.009214
7913,NO,2017-04-30,2017-W17,29.0,68.442604,9.1735,0.55207145
7914,NO,2017-04-23,2017-W16,28.6,58.692726,8.859215,0.79492855
7915,NO,2017-04-16,2017-W15,16.2,71.1874,5.880643,0.08064284
7916,NO,2017-04-09,2017-W14,41.2,73.34846,12.252072,2.7306428
7917,NO,2017-04-02,2017-W13,50.5,80.03501,8.937786,1.5663573
7918,NO,2017-03-26,2017-W12,53.9,72.55303,11.087786,0.15207146
7919,NO,2017-03-19,2017-W11,62.4,74.228935,7.530643,-0.88364285
7920,NO,2017-03-12,2017-W10,71.2,80.369225,2.5735,-4.233643
7921,NO,2017-03-05,2017-W09,77.5,85.490776,1.3520715,-2.5765
7922,NO,2017-02-26,2017-W08,91.5,80.53679,2.3806431,-5.9265
7923,NO,2017-02-19,2017-W07,106.2,87.21977,1.9877856,-5.869357
7924,NO,2017-02-12,2017-W06,112.6,76.96278,-3.2407858,-8.6265
7925,NO,2017-02-05,2017-W05,133.2,89.19301,0.6235,-2.0622144
7926,NO,2017-01-29,2017-W04,144.7,93.5085,0.39492863,-3.5193572
7927,NO,2017-01-22,2017-W03,165.0,83.848625,2.2377858,-3.5479286
7928,NO,2017-01-15,2017-W02,200.4,82.59088,0.5377857,-3.469357
7929,NO,2017-01-08,2017-W01,242.3,76.7218,0.75921434,-6.0836425
7930,NO,2017-01-01,2016-W52,121.8,82.367744,3.7739165,-1.611
7931,NO,2016-12-25,2016-W51,152.0,92.37469,5.2068567,0.49971431
7932,NO,2016-12-18,2016-W50,119.4,93.66999,-0.5288571,-3.5145717
7933,NO,2016-12-11,2016-W49,92.6,95.42031,1.5068572,-2.4717143
7934,NO,2016-12-04,2016-W48,60.3,83.61257,0.8711429,-3.0002856
7935,NO,2016-11-27,2016-W47,49.8,87.97412,4.514,0.114000015
7936,NO,2016-11-20,2016-W46,42.9,98.181625,3.9282856,0.87114286
7937,NO,2016-11-13,2016-W45,40.3,84.70117,0.58542854,-3.6002858
7938,NO,2016-11-06,2016-W44,35.0,84.66069,1.314,-1.3145714
7939,NO,2016-10-30,2016-W43,33.5,85.388115,8.199714,3.0854285
7940,NO,2016-10-23,2016-W42,32.9,92.95125,6.2211423,4.8925714
7941,NO,2016-10-16,2016-W41,28.6,79.857216,6.4568567,3.7925715
7942,NO,2016-10-09,2016-W40,25.3,72.605034,9.9140005,4.7568574
7943,NO,2016-05-22,2016-W20,16.0,77.87818,15.078286,8.442572
7944,NO,2016-05-15,2016-W19,26.4,57.58603,15.928286,6.7925715
7945,NO,2016-05-08,2016-W18,25.6,70.64204,16.48543,5.985429
7946,NO,2016-05-01,2016-W17,38.2,80.43673,8.921144,1.3068572
7947,NO,2016-04-24,2016-W16,40.2,58.002193,10.171143,1.5568572
7948,NO,2016-04-17,2016-W15,46.6,78.68151,10.985429,2.4997144
7949,NO,2016-04-10,2016-W14,63.1,89.469826,9.328286,2.3211427
7950,NO,2016-04-03,2016-W13,68.7,85.626114,7.235429,0.864
7951,NO,2016-03-27,2016-W12,48.4,81.723404,7.299714,-0.22171429
7952,NO,2016-03-20,2016-W11,117.7,84.33812,7.9997144,-3.4217143
7953,NO,2016-03-13,2016-W10,132.8,90.77675,3.8497143,-1.3859999
7954,NO,2016-03-06,2016-W09,155.5,90.17409,1.4782857,-0.95028573
7955,NO,2016-02-28,2016-W08,161.7,77.93346,2.214,-7.7145715
7956,NO,2016-02-21,2016-W07,170.5,85.26892,1.4354286,-5.093143
7957,NO,2016-02-14,2016-W06,151.6,81.941124,-0.29314277,-5.650286
7958,NO,2016-02-07,2016-W05,132.7,85.18282,2.8425715,-1.9074285
7959,NO,2016-01-31,2016-W04,119.7,87.80651,3.4139998,-1.3502856
7960,NO,2016-01-24,2016-W03,81.6,88.207985,-7.4574285,-13.821714
7961,NO,2016-01-17,2016-W02,71.3,85.53011,-10.964571,-17.371714
7962,NO,2016-01-10,2016-W01,68.0,83.570206,-6.4431424,-9.5931425
7963,NO,2016-01-03,2015-W53,33.9,,,
7964,NO,2015-12-27,2015-W52,32.9,91.190796,1.6515,-0.47349995
7965,NO,2015-12-20,2015-W51,45.9,85.76096,4.0068574,-0.028857062
7966,NO,2015-12-13,2015-W50,43.2,97.79597,4.171143,1.0211428
7967,NO,2015-12-06,2015-W49,36.0,87.32445,3.8425715,-0.84314287
7968,NO,2015-11-29,2015-W48,34.1,86.08433,6.3354287,0.89257145
7969,NO,2015-11-22,2015-W47,32.2,95.5753,5.0068574,-0.36457136
7970,NO,2015-11-15,2015-W46,30.3,90.187614,0.9854285,-1.5574286
7971,NO,2015-11-08,2015-W45,28.4,92.605354,6.949714,1.9854286
7972,NO,2015-11-01,2015-W44,27.7,96.74389,8.878286,5.9354286
7973,NO,2015-10-25,2015-W43,28.2,91.74163,8.464,4.692571
7974,NO,2015-10-18,2015-W42,26.9,90.22456,10.542572,5.471143
7975,NO,2015-10-11,2015-W41,25.5,90.67974,7.478286,2.8068573
7976,NO,2015-10-04,2015-W40,23.9,82.85853,8.942572,6.4354286
7977,NO,2015-05-17,2015-W20,21.7,74.745926,13.728287,5.9354286
7978,NO,2015-05-10,2015-W19,31.8,73.25201,12.442572,4.964
7979,NO,2015-05-03,2015-W18,28.3,78.19816,12.285429,4.8139997
7980,NO,2015-04-26,2015-W17,39.3,68.1097,10.814,3.1068573
7981,NO,2015-04-19,2015-W16,51.6,58.69852,13.106857,4.3497143
7982,NO,2015-04-12,2015-W15,57.2,60.97773,13.706857,1.9568571
7983,NO,2015-04-05,2015-W14,38.5,69.40706,12.456857,2.406857
7984,NO,2015-03-29,2015-W13,97.4,72.35724,6.8568573,-2.4145715
7985,NO,2015-03-22,2015-W12,111.5,83.25703,4.8425713,-0.85028565
7986,NO,2015-03-15,2015-W11,136.8,84.53428,6.2925715,-0.5574285
7987,NO,2015-03-08,2015-W10,178.3,73.16314,8.006857,-0.636
7988,NO,2015-03-01,2015-W09,218.6,87.58131,5.885429,-1.1931428
7989,NO,2015-02-22,2015-W08,217.6,96.21122,3.128286,0.20685717
7990,NO,2015-02-15,2015-W07,198.7,90.15367,3.7068572,0.18542865
7991,NO,2015-02-08,2015-W06,152.7,87.46021,1.8282858,-1.728857
7992,NO,2015-02-01,2015-W05,120.9,78.80251,-1.0574286,-7.886
7993,NO,2015-01-25,2015-W04,89.5,90.95083,0.04971436,-3.2288573
7994,NO,2015-01-18,2015-W03,78.0,91.07601,-0.11457137,-5.7288566
7995,NO,2015-01-11,2015-W02,79.4,89.0686,1.4282857,-2.278857
7996,NO,2015-01-04,2015-W01,40.1,92.51911,2.0782857,-4.4074283
7997,NO,2014-12-28,2014-W52,23.8,93.138214,0.41400003,-6.5693336
7998,NO,2014-12-21,2014-W51,44.3,89.91721,-4.786,-9.221715
7999,NO,2014-12-14,2014-W50,38.1,90.393394,0.64971435,-3.1931431
8000,NO,2014-12-07,2014-W49,34.8,94.601494,3.4282856,-1.1645714
8001,NO,2014-11-30,2014-W48,30.3,96.55175,2.114,-1.8859999
8002,NO,2014-11-23,2014-W47,27.6,95.09847,1.4139999,-0.69314283
8003,NO,2014-11-16,2014-W46,27.8,94.84417,4.2925715,1.771143
8004,NO,2014-11-09,2014-W45,26.7,96.96537,6.0211425,5.0782857
8005,NO,2014-11-02,2014-W44,25.2,89.80597,6.2568574,3.3782856
8006,NO,2014-10-26,2014-W43,27.2,90.44547,10.43543,6.242572
8007,NO,2014-10-19,2014-W42,26.4,95.552925,10.992571,7.8354287
8008,NO,2014-10-12,2014-W41,25.4,94.92059,9.264,5.8997145
8009,NO,2014-10-05,2014-W40,25.9,91.27143,11.178286,7.449714
8010,PL,2024-10-13,2024-W41,367.5,80.73266,16.574667,8.208
8011,PL,2024-10-06,2024-W40,365.4,81.62669,12.640143,6.8258567
8012,PL,2024-09-29,2024-W39,367.5,71.15986,19.311571,10.511572
8013,PL,2024-09-22,2024-W38,319.9,65.71098,23.154428,11.540144
8014,PL,2024-09-15,2024-W37,231.1,79.292076,21.61157,13.890143
8015,PL,2024-09-08,2024-W36,167.4,54.009975,28.36157,17.618713
8016,PL,2024-09-01,2024-W35,176.8,67.20445,26.818714,16.025858
8017,PL,2024-08-25,2024-W34,121.0,76.99837,25.461569,15.490143
8018,PL,2024-08-18,2024-W33,105.4,63.025055,28.133,16.061571
8019,PL,2024-08-11,2024-W32,119.0,74.85131,23.961573,15.261572
8020,PL,2024-08-04,2024-W31,112.7,61.837543,24.268713,14.161571
8021,PL,2024-07-28,2024-W30,96.8,70.84781,24.690142,15.911571
8022,PL,2024-07-21,2024-W29,103.8,63.795845,28.275858,17.133
8023,PL,2024-07-14,2024-W28,115.9,66.40926,29.440142,18.747286
8024,PL,2024-07-07,2024-W27,136.3,65.98702,23.568714,14.9044285
8025,PL,2024-06-30,2024-W26,117.3,63.839138,28.204428,17.918715
8026,PL,2024-06-23,2024-W25,154.7,67.21973,25.325857,14.583
8027,PL,2024-06-16,2024-W24,154.0,68.411095,22.004427,11.175858
8028,PL,2024-06-09,2024-W23,157.5,71.077934,21.990143,13.718715
8029,PL,2024-06-02,2024-W22,143.5,62.70954,24.447285,14.418715
8030,PL,2024-05-26,2024-W21,172.0,64.78767,26.140142,14.333
8031,PL,2024-05-19,2024-W20,191.0,49.152325,21.782999,10.218715
8032,PL,2024-05-12,2024-W19,212.5,59.07697,17.254429,5.568714
8033,PL,2024-05-05,2024-W18,150.5,50.987495,24.483,11.854429
8034,PL,2024-04-28,2024-W17,249.2,68.96497,15.383,4.883
8035,PL,2024-04-21,2024-W16,239.2,76.60577,8.790143,1.9972857
8036,PL,2024-04-14,2024-W15,243.0,68.29365,17.990143,9.225858
8037,PL,2024-04-07,2024-W14,239.1,74.79176,17.090143,6.990143
8038,PL,2024-03-31,2024-W13,322.0,67.658615,18.740143,7.104429
8039,PL,2024-03-24,2024-W12,322.6,82.66448,9.504428,1.3044285
8040,PL,2024-03-17,2024-W11,328.7,82.84307,8.690143,2.0187142
8041,PL,2024-03-10,2024-W10,322.9,75.09912,7.633,-0.7098573
8042,PL,2024-03-03,2024-W09,318.2,84.753975,11.997286,4.8972855
8043,PL,2024-02-25,2024-W08,347.7,85.538216,10.247286,3.5401425
8044,PL,2024-02-18,2024-W07,389.1,80.84825,8.054429,1.175857
8045,PL,2024-02-11,2024-W06,498.1,88.54279,6.911572,2.2544284
8046,PL,2024-02-04,2024-W05,512.0,82.85032,6.7330003,2.2758572
8047,PL,2024-01-28,2024-W04,474.8,86.94993,4.7544284,0.56871426
8048,PL,2024-01-21,2024-W03,456.6,87.827354,0.3687143,-6.0455713
8049,PL,2024-01-14,2024-W02,445.8,80.74041,-1.1098572,-5.6312857
8050,PL,2024-01-07,2024-W01,383.4,83.48066,0.67585725,-3.7812858
8051,PL,2023-12-31,2023-W52,323.5,84.293274,6.8401427,1.075857
8052,PL,2023-12-24,2023-W51,344.5,83.958824,6.218714,1.7329999
8053,PL,2023-12-17,2023-W50,504.7,93.59321,3.933,1.5329999
8054,PL,2023-12-10,2023-W49,491.5,89.92655,-0.467,-3.817
8055,PL,2023-12-03,2023-W48,786.6,86.567276,-0.9384286,-5.581286
8056,PL,2023-11-26,2023-W47,385.7,83.18237,1.9044285,-2.767
8057,PL,2023-11-19,2023-W46,355.3,89.825966,5.033,0.31157142
8058,PL,2023-11-12,2023-W45,339.8,84.022316,9.561571,4.0472856
8059,PL,2023-11-05,2023-W44,301.9,80.841606,13.111571,7.275857
8060,PL,2023-10-29,2023-W43,332.3,89.680435,13.4044285,8.025857
8061,PL,2023-10-22,2023-W42,316.9,85.00165,11.975858,5.1187143
8062,PL,2023-10-15,2023-W41,274.9,76.49428,15.968714,6.5187144
8063,PL,2023-10-08,2023-W40,219.8,74.874504,16.175858,8.925858
8064,PL,2023-10-01,2023-W39,221.0,73.599556,22.733,12.383
8065,PL,2023-09-24,2023-W38,204.8,75.61676,22.26157,13.368714
8066,PL,2023-09-17,2023-W37,157.9,71.67528,24.625856,13.197287
8067,PL,2023-09-10,2023-W36,110.7,73.27289,25.840143,13.168715
8068,PL,2023-09-03,2023-W35,91.7,78.00111,21.711569,13.718714
8069,PL,2023-08-27,2023-W34,81.6,70.95736,25.76157,16.85443
8070,PL,2023-08-20,2023-W33,58.6,69.11267,30.76157,19.61157
8071,PL,2023-08-13,2023-W32,61.9,68.157265,23.933,13.311571
8072,PL,2023-08-06,2023-W31,68.5,73.13224,23.368713,16.411572
8073,PL,2023-07-30,2023-W30,82.8,73.09035,22.768713,14.933
8074,PL,2023-07-23,2023-W29,96.1,61.611683,24.290142,14.411571
8075,PL,2023-07-16,2023-W28,90.9,60.222572,28.590143,17.075857
8076,PL,2023-07-09,2023-W27,124.3,50.672443,27.268713,14.883
8077,PL,2023-07-02,2023-W26,137.9,66.97762,23.775858,14.754428
8078,PL,2023-06-25,2023-W25,142.2,71.02191,26.325855,16.425858
8079,PL,2023-06-18,2023-W24,163.9,75.8149,20.854427,12.1544285
8080,PL,2023-06-11,2023-W23,160.8,53.436863,24.432999,13.168715
8081,PL,2023-06-04,2023-W22,180.1,49.969463,21.061571,8.890143
8082,PL,2023-05-28,2023-W21,202.4,61.521496,21.747286,10.097285
8083,PL,2023-05-21,2023-W20,181.0,75.92897,18.168715,9.797286
8084,PL,2023-05-14,2023-W19,223.8,51.200134,18.797285,6.8901434
8085,PL,2023-05-07,2023-W18,142.0,63.830956,14.518715,5.0544286
8086,PL,2023-04-30,2023-W17,229.0,68.89375,12.825857,3.5187144
8087,PL,2023-04-23,2023-W16,254.2,70.34529,17.647285,6.583
8088,PL,2023-04-16,2023-W15,277.5,81.50698,13.933001,5.3972855
8089,PL,2023-04-09,2023-W14,310.7,75.10332,9.475858,0.5472857
8090,PL,2023-04-02,2023-W13,435.3,76.07794,8.083,1.1187143
8091,PL,2023-03-26,2023-W12,451.5,82.88698,12.818715,4.075857
8092,PL,2023-03-19,2023-W11,512.2,69.12608,11.040144,0.48299995
8093,PL,2023-03-12,2023-W10,500.1,80.12071,6.0401425,-1.8027143
8094,PL,2023-03-05,2023-W09,489.4,75.54238,3.5187142,-4.3884287
8095,PL,2023-02-26,2023-W08,487.1,80.581566,4.175857,-0.667
8096,PL,2023-02-19,2023-W07,411.7,84.46037,6.818714,0.26871425
8097,PL,2023-02-12,2023-W06,391.2,81.30912,2.8044286,-2.5241427
8098,PL,2023-02-05,2023-W05,400.0,83.59017,1.3901428,-3.2598572
8099,PL,2023-01-29,2023-W04,400.0,85.25081,1.3044285,-1.1955715
8100,PL,2023-01-22,2023-W03,459.5,92.954735,2.4187143,-0.18128571
8101,PL,2023-01-15,2023-W02,590.3,88.98834,6.3115716,2.6044285
8102,PL,2023-01-08,2023-W01,740.2,85.64117,6.333,1.033
8103,PL,2023-01-01,2022-W52,855.8,81.87635,9.766334,3.3579998
8104,PL,2022-12-25,2022-W51,884.2,91.75297,4.883,1.8901428
8105,PL,2022-12-18,2022-W50,839.5,90.235146,-3.3384287,-8.774142
8106,PL,2022-12-11,2022-W49,661.6,90.431076,1.575857,-1.9455715
8107,PL,2022-12-04,2022-W48,511.3,85.40438,1.3187143,-2.2812858
8108,PL,2022-11-27,2022-W47,454.6,91.34984,1.9544286,-1.817
8109,PL,2022-11-20,2022-W46,360.8,82.23356,2.5330002,-3.0670002
8110,PL,2022-11-13,2022-W45,284.5,89.24773,10.954429,6.0544286
8111,PL,2022-11-06,2022-W44,298.4,89.38524,11.461572,6.690143
8112,PL,2022-10-30,2022-W43,307.8,89.776436,15.761572,8.483
8113,PL,2022-10-23,2022-W42,312.5,84.94847,13.533,6.604429
8114,PL,2022-10-16,2022-W41,343.7,80.21715,16.540142,7.0115714
8115,PL,2022-10-09,2022-W40,302.1,79.918236,16.290142,6.8758574
8116,PL,2022-10-02,2022-W39,280.3,83.49768,13.747286,7.797286
8117,PL,2022-09-25,2022-W38,252.8,80.2509,15.1544285,6.5115714
8118,PL,2022-09-18,2022-W37,208.2,76.775696,16.340143,9.6544285
8119,PL,2022-09-11,2022-W36,132.2,62.72217,17.947285,9.675858
8120,PL,2022-09-04,2022-W35,88.6,62.06132,20.933,10.275857
8121,PL,2022-08-28,2022-W34,85.4,65.509995,29.404428,17.575855
8122,PL,2022-08-21,2022-W33,56.0,74.3417,27.675856,18.932999
8123,PL,2022-08-14,2022-W32,70.5,71.21223,24.897284,15.690143
8124,PL,2022-08-07,2022-W31,82.1,69.37294,25.375856,14.540143
8125,PL,2022-07-31,2022-W30,77.3,68.2649,23.161572,14.368714
8126,PL,2022-07-24,2022-W29,79.7,63.84322,28.51157,16.375856
8127,PL,2022-07-17,2022-W28,89.9,67.626686,21.804428,13.247286
8128,PL,2022-07-10,2022-W27,101.6,72.241585,21.225857,13.375857
8129,PL,2022-07-03,2022-W26,157.1,63.94533,28.754429,18.818714
8130,PL,2022-06-26,2022-W25,182.1,62.24989,25.85443,14.661571
8131,PL,2022-06-19,2022-W24,188.5,67.22142,23.975857,12.540143
8132,PL,2022-06-12,2022-W23,209.1,73.8372,23.318714,14.504428
8133,PL,2022-06-05,2022-W22,190.1,69.86034,21.704428,10.4044285
8134,PL,2022-05-29,2022-W21,169.3,71.86065,16.868715,9.211572
8135,PL,2022-05-22,2022-W20,180.6,54.381954,19.654428,8.318715
8136,PL,2022-05-15,2022-W19,163.2,54.054897,20.475857,8.740143
8137,PL,2022-05-08,2022-W18,178.4,61.307434,18.304428,7.925857
8138,PL,2022-05-01,2022-W17,206.3,72.5049,15.297286,4.961571
8139,PL,2022-04-17,2022-W15,214.1,69.56295,12.368714,1.575857
8140,PL,2022-04-10,2022-W14,234.1,72.60277,10.00443,2.8758569
8141,PL,2022-04-03,2022-W13,244.3,67.53584,5.433,-0.6527143
8142,PL,2022-03-27,2022-W12,207.9,64.71649,13.554428,0.11157135
8143,PL,2022-03-20,2022-W11,216.7,66.79348,9.733001,-2.2455714
8144,PL,2022-03-13,2022-W10,207.0,61.162693,5.461571,-4.224143
8145,PL,2022-03-06,2022-W09,194.1,70.487946,3.9401429,-3.888429
8146,PL,2022-02-27,2022-W08,168.7,74.35192,6.033,-1.9312857
8147,PL,2022-02-20,2022-W07,177.7,72.154076,8.147285,1.975857
8148,PL,2022-02-13,2022-W06,206.3,84.83538,6.0901427,0.12585707
8149,PL,2022-02-06,2022-W05,208.6,83.19182,3.340143,-0.9741429
8150,PL,2022-01-30,2022-W04,229.9,88.25288,3.4044285,-0.29557148
8151,PL,2022-01-23,2022-W03,189.4,78.180786,1.083,-3.8312857
8152,PL,2022-01-16,2022-W02,167.8,85.02858,1.5115713,-3.067
8153,PL,2022-01-09,2022-W01,134.6,82.47062,2.233,-2.517
8154,PL,2022-01-02,2021-W52,190.6,85.842445,4.083,-1.3869998
8155,PL,2021-12-26,2021-W51,198.4,80.91718,-2.6741428,-7.6884284
8156,PL,2021-12-19,2021-W50,280.3,93.68965,3.6901429,-0.56700003
8157,PL,2021-12-12,2021-W49,253.4,85.536766,-0.80271435,-4.7098575
8158,PL,2021-12-05,2021-W48,236.5,82.94851,2.5758572,-1.9741429
8159,PL,2021-11-28,2021-W47,269.9,91.10482,4.068714,0.58300006
8160,PL,2021-11-21,2021-W46,278.1,87.84186,8.525857,4.5472856
8161,PL,2021-11-14,2021-W45,242.5,91.21465,7.2258573,2.4187143
8162,PL,2021-10-31,2021-W43,237.7,76.01624,13.875857,5.5972857
8163,PL,2021-10-24,2021-W42,326.9,76.88676,12.625857,6.154429
8164,PL,2021-10-17,2021-W41,289.8,79.56207,11.475858,5.2544284
8165,PL,2021-10-10,2021-W40,290.6,64.97289,14.447287,4.990143
8166,PL,2021-10-03,2021-W39,290.6,78.10913,16.533,8.004428
8167,PL,2021-09-26,2021-W38,275.6,77.87823,16.054428,8.997286
8168,PL,2021-09-19,2021-W37,285.6,85.69411,16.211573,10.497286
8169,PL,2021-09-12,2021-W36,201.9,74.75563,22.86157,11.225858
8170,PL,2021-09-05,2021-W35,104.8,77.86767,17.961573,9.068714
8171,PL,2021-08-29,2021-W34,75.4,82.468094,17.204428,11.033
8172,PL,2021-08-22,2021-W33,69.7,75.17244,20.768713,13.818715
8173,PL,2021-08-15,2021-W32,59.7,73.06278,24.968714,14.6544285
8174,PL,2021-08-08,2021-W31,85.3,81.80253,20.76157,13.775857
8175,PL,2021-08-01,2021-W30,63.6,67.834236,26.147284,16.661572
8176,PL,2021-07-25,2021-W29,70.6,65.145805,25.061571,16.547285
8177,PL,2021-07-18,2021-W28,62.4,76.23268,28.218714,19.01157
8178,PL,2021-07-11,2021-W27,73.6,73.30131,28.775858,18.525858
8179,PL,2021-07-04,2021-W26,100.1,77.3305,24.254427,16.840143
8180,PL,2021-06-27,2021-W25,108.7,73.58172,26.297285,17.490143
8181,PL,2021-06-20,2021-W24,117.5,61.513622,28.061571,15.568715
8182,PL,2021-06-13,2021-W23,116.2,63.6676,22.940142,12.847285
8183,PL,2021-06-06,2021-W22,105.2,58.851074,22.01157,11.575858
8184,PL,2021-05-30,2021-W21,138.0,71.32517,16.897284,9.211572
8185,PL,2021-05-23,2021-W20,112.7,74.73412,17.240143,8.890143
8186,PL,2021-05-16,2021-W19,92.2,60.807045,21.268713,10.940143
8187,PL,2021-05-09,2021-W18,70.2,71.840164,14.925858,4.6972857
8188,PL,2021-05-02,2021-W17,78.6,74.46275,12.797286,2.4044285
8189,PL,2021-04-25,2021-W16,81.1,70.39233,10.768715,2.2187142
8190,PL,2021-04-18,2021-W15,94.1,84.78831,9.525857,3.4472854
8191,PL,2021-04-11,2021-W14,105.1,70.00084,11.061571,1.2544286
8192,PL,2021-04-04,2021-W13,129.1,76.084404,12.883,3.5044286
8193,PL,2021-03-28,2021-W12,157.4,73.9791,10.554429,2.2115712
8194,PL,2021-03-21,2021-W11,153.4,78.72573,3.9615712,-3.0527146
8195,PL,2021-03-14,2021-W10,139.7,69.53102,5.9687147,-1.8241428
