country;model_name;horizon;feature;importance
HR;ILI;1;lag_temp_min_2;0,013504596
HR;ILI;1;lag_value_3;0,0238884
HR;ILI;1;lag_temp_max_3;0,0058529116
HR;ILI;1;lag_value_4;0,088855065
HR;ILI;1;lag_humidity_4;0,008564512
HR;ILI;1;lag_temp_max_4;0,0076894886
HR;ILI;1;month_sin;0,039697282
HR;ILI;1;month_cos;0,09075
HR;ILI;1;week_sin;0,08356699
HR;ILI;1;week_cos;0,0030368194
HR;ILI;2;covid;0,019360509
HR;ILI;2;lag_value_1;0,27991328
HR;ILI;2;lag_temp_max_1;0,014458128
HR;ILI;2;lag_temp_max_2;0,014823645
HR;ILI;2;lag_temp_min_2;0,010193591
HR;ILI;2;lag_value_3;0,043319695
HR;ILI;2;lag_temp_max_3;0,012663023
HR;ILI;2;lag_value_4;0,12166541
HR;ILI;2;lag_humidity_4;0,019976133
HR;ILI;2;lag_temp_max_4;0,0048385146
HR;ILI;2;month_sin;0,18866491
HR;ILI;2;month_cos;0,16389611
HR;ILI;2;week_sin;0,10204154
HR;ILI;2;week_cos;0,004185554
HR;ILI;3;covid;0,035924852
HR;ILI;3;lag_value_1;0,14020519
HR;ILI;3;lag_temp_max_1;0,0243321
HR;ILI;3;lag_temp_max_2;0,032213543
HR;ILI;3;lag_temp_min_2;0,02316508
HR;ILI;3;lag_value_3;0,04250931
HR;ILI;3;lag_temp_max_3;0,015743477
HR;ILI;3;lag_value_4;0,12846676
HR;ILI;3;lag_humidity_4;0,018507378
HR;ILI;3;lag_temp_max_4;0,010027791
HR;ILI;3;month_sin;0,051377688
HR;ILI;3;month_cos;0,42974234
HR;ILI;3;week_sin;0,030413017
HR;ILI;3;week_cos;0,017371457
HR;ILI;4;covid;0,05503394
HR;ILI;4;lag_value_1;0,09890011
HR;ILI;4;lag_temp_max_1;0,10633238
HR;ILI;4;lag_temp_max_2;0,109063044
HR;ILI;4;lag_temp_min_2;0,01825365
HR;ILI;4;lag_value_3;0,1338232
HR;ILI;4;lag_temp_max_3;0,05327408
HR;ILI;4;lag_value_4;0,16840218
HR;ILI;4;lag_humidity_4;0,030319506
HR;ILI;4;lag_temp_max_4;0,03595184
HR;ILI;4;month_sin;0,029825354
HR;ILI;4;month_cos;0,022868484
HR;ILI;4;week_sin;0,09789327
HR;ILI;4;week_cos;0,04005898
HU;ARI;1;lag_value_1;0,26275855
HU;ARI;1;lag_temp_min_1;0,12815018
HU;ARI;1;lag_humidity_2;0,086626075
HU;ARI;1;lag_temp_max_2;0,12946245
HU;ARI;1;lag_temp_min_2;0,011674696
HU;ARI;1;lag_value_3;0,037988536
HU;ARI;1;lag_temp_max_3;0,007401827
HU;ARI;1;lag_value_4;0,100166164
HU;ARI;1;lag_humidity_4;0,032391265
HU;ARI;1;lag_temp_max_4;0,022683376
HU;ARI;1;month_cos;0,08642475
HU;ARI;1;week_cos;0,09427209
HU;ARI;2;lag_value_1;0,035594974
HU;ARI;2;lag_temp_min_1;0,026371086
HU;ARI;2;lag_humidity_2;0,0084067695
HU;ARI;2;lag_temp_max_2;0,021416467
HU;ARI;2;lag_temp_min_2;0,03197051
HU;ARI;2;lag_value_3;0,0061323736
HU;ARI;2;lag_temp_max_3;0,08471008
HU;ARI;2;lag_value_4;0,032498427
HU;ARI;2;lag_humidity_4;0,016440539
HU;ARI;2;lag_temp_max_4;0,010841361
HU;ARI;2;month_cos;0,5953145
HU;ARI;2;week_cos;0,13030295
HU;ARI;3;lag_value_1;0,013457946
HU;ARI;3;lag_temp_min_1;0,02104863
HU;ARI;3;lag_humidity_2;0,030410662
HU;ARI;3;lag_temp_max_2;0,08279315
HU;ARI;3;lag_temp_min_2;0,023836318
HU;ARI;3;lag_value_3;0,043175086
HU;ARI;3;lag_temp_max_3;0,03419511
HU;ARI;3;lag_value_4;0,027239246
HU;ARI;3;lag_humidity_4;0,13018541
HU;ARI;3;lag_temp_max_4;0,0305984
HU;ARI;3;month_cos;0,2602325
HU;ARI;3;week_cos;0,3028275
HU;ARI;4;lag_value_1;0,045949854
HU;ARI;4;lag_temp_min_1;0,05009035
HU;ARI;4;lag_humidity_2;0,054878976
HU;ARI;4;lag_temp_max_2;0,010352421
HU;ARI;4;lag_temp_min_2;0,0131192235
HU;ARI;4;lag_value_3;0,08665238
HU;ARI;4;lag_temp_max_3;0,024518237
HU;ARI;4;lag_value_4;0,039193343
HU;ARI;4;lag_humidity_4;0,22044767
HU;ARI;4;lag_temp_max_4;0,049896162
HU;ARI;4;month_cos;0,11963782
HU;ARI;4;week_cos;0,2852636
HU;ILI;1;temperature_2m_max;0,0724589
HU;ILI;1;covid;0,013095882
HU;ILI;1;year;0,012006079
HU;ILI;1;lag_value_1;0,6813338
HU;ILI;1;lag_temp_max_1;0,014871564
HU;ILI;1;lag_value_2;0,013097858
HU;ILI;1;lag_temp_max_2;0,014540168
HU;ILI;1;lag_value_3;0,042592153
HU;ILI;1;lag_temp_max_3;0,011217017
HU;ILI;1;lag_value_4;0,060461715
HU;ILI;1;month_sin;0,013094359
HU;ILI;1;month_cos;0,031067815
HU;ILI;1;week_sin;0,014610681
HU;ILI;1;week_cos;0,0055519994
HU;ILI;2;temperature_2m_max;0,0909215
HU;ILI;2;covid;0,05336511
HU;ILI;2;year;0,03378093
HU;ILI;2;lag_value_1;0,37303016
HU;ILI;2;lag_temp_max_1;0,040456347
HU;ILI;2;lag_value_2;0,008676928
HU;ILI;2;lag_temp_max_2;0,058967493
HU;ILI;2;lag_value_3;0,05539725
HU;ILI;2;lag_temp_max_3;0,049457256
HU;ILI;2;lag_value_4;0,124036066
HU;ILI;2;month_sin;0,027401285
HU;ILI;2;month_cos;0,03519871
HU;ILI;2;week_sin;0,041485872
HU;ILI;2;week_cos;0,007825051
HU;ILI;3;temperature_2m_max;0,06886012
HU;ILI;3;covid;0,02806512
HU;ILI;3;year;0,046360206
HU;ILI;3;lag_value_1;0,16017358
HU;ILI;3;lag_temp_max_1;0,07227417
HU;ILI;3;lag_value_2;0,021991486
HU;ILI;3;lag_temp_max_2;0,06407634
HU;ILI;3;lag_value_3;0,05984181
HU;ILI;3;lag_temp_max_3;0,079200424
HU;ILI;3;lag_value_4;0,12978213
HU;ILI;3;month_sin;0,082255505
HU;ILI;3;month_cos;0,048889123
HU;ILI;3;week_sin;0,091845624
HU;ILI;3;week_cos;0,0463845
HU;ILI;4;temperature_2m_max;0,060007714
HU;ILI;4;covid;0,0305282
HU;ILI;4;year;0,05639085
HU;ILI;4;lag_value_1;0,053582482
HU;ILI;4;lag_temp_max_1;0,07317986
HU;ILI;4;lag_value_2;0,080492035
HU;ILI;4;lag_temp_max_2;0,09086132
HU;ILI;4;lag_value_3;0,087864876
HU;ILI;4;lag_temp_max_3;0,07944438
HU;ILI;4;lag_value_4;0,03199974
HU;ILI;4;month_sin;0,22264326
HU;ILI;4;month_cos;0,009884333
HU;ILI;4;week_sin;0,072643094
HU;ILI;4;week_cos;0,050477903
IE;ILI;1;relative_humidity_2m;0,045472365
IE;ILI;1;temperature_2m_max;0,027044307
IE;ILI;1;temperature_2m_min;0,05167301
IE;ILI;1;covid;0,011713882
IE;ILI;1;year;0,04398105
IE;ILI;1;lag_value_1;0,30654907
IE;ILI;1;lag_temp_max_1;0,0303664
IE;ILI;1;lag_value_2;0,047595393
IE;ILI;1;lag_humidity_2;0,033650152
IE;ILI;1;lag_temp_max_2;0,035259742
IE;ILI;1;lag_temp_min_2;0,045919184
IE;ILI;1;lag_value_3;0,056784276
IE;ILI;1;lag_temp_min_3;0,0444828
IE;ILI;1;lag_value_4;0,06857668
IE;ILI;1;lag_humidity_4;0,044052906
IE;ILI;1;month_cos;0,020596428
IE;ILI;1;week_sin;0,032138284
IE;ILI;1;week_cos;0,054144025
IE;ILI;2;relative_humidity_2m;0,062020265
IE;ILI;2;temperature_2m_max;0,03541797
IE;ILI;2;temperature_2m_min;0,040343206
IE;ILI;2;covid;0,008866125
IE;ILI;2;year;0,032614328
IE;ILI;2;lag_value_1;0,1834953
IE;ILI;2;lag_temp_max_1;0,0416467
IE;ILI;2;lag_value_2;0,054015968
IE;ILI;2;lag_humidity_2;0,027025124
IE;ILI;2;lag_temp_max_2;0,10587177
IE;ILI;2;lag_temp_min_2;0,054338295
IE;ILI;2;lag_value_3;0,06048691
IE;ILI;2;lag_temp_min_3;0,02141106
IE;ILI;2;lag_value_4;0,07278007
IE;ILI;2;lag_humidity_4;0,05503871
IE;ILI;2;month_cos;0,024014844
IE;ILI;2;week_sin;0,02503188
IE;ILI;2;week_cos;0,09558151
IE;ILI;3;relative_humidity_2m;0,028419666
IE;ILI;3;temperature_2m_max;0,033597156
IE;ILI;3;temperature_2m_min;0,02500953
IE;ILI;3;covid;0,012232881
IE;ILI;3;year;0,039946098
IE;ILI;3;lag_value_1;0,0805829
IE;ILI;3;lag_temp_max_1;0,08705433
IE;ILI;3;lag_value_2;0,05499029
IE;ILI;3;lag_humidity_2;0,037192415
IE;ILI;3;lag_temp_max_2;0,07215649
IE;ILI;3;lag_temp_min_2;0,014492359
IE;ILI;3;lag_value_3;0,0565525
IE;ILI;3;lag_temp_min_3;0,05708085
IE;ILI;3;lag_value_4;0,090764284
IE;ILI;3;lag_humidity_4;0,04105621
IE;ILI;3;month_cos;0,060989372
IE;ILI;3;week_sin;0,012134486
IE;ILI;3;week_cos;0,19574815
IE;ILI;4;relative_humidity_2m;0,02534823
IE;ILI;4;temperature_2m_max;0,061709654
IE;ILI;4;temperature_2m_min;0,08526841
IE;ILI;4;covid;0,014032177
IE;ILI;4;year;0,032037225
IE;ILI;4;lag_value_1;0,034970038
IE;ILI;4;lag_temp_max_1;0,052677307
IE;ILI;4;lag_value_2;0,035092764
IE;ILI;4;lag_humidity_2;0,045739394
IE;ILI;4;lag_temp_max_2;0,061025344
IE;ILI;4;lag_temp_min_2;0,056409776
IE;ILI;4;lag_value_3;0,092400886
IE;ILI;4;lag_temp_min_3;0,05618438
IE;ILI;4;lag_value_4;0,06370595
IE;ILI;4;lag_humidity_4;0,01627227
IE;ILI;4;month_cos;0,040446896
IE;ILI;4;week_sin;0,010771591
IE;ILI;4;week_cos;0,21590766
LT;ARI;1;temperature_2m_max;0,059417043
LT;ARI;1;covid;0,013855765
LT;ARI;1;lag_value_1;0,6779799
LT;ARI;1;lag_temp_max_1;0,035974268
LT;ARI;1;month_sin;0,04684163
LT;ARI;1;month_cos;0,07510044
LT;ARI;1;week_sin;0,047570795
LT;ARI;1;week_cos;0,043260142
LT;ARI;2;temperature_2m_max;0,090275556
LT;ARI;2;covid;0,024413312
LT;ARI;2;lag_value_1;0,38427702
LT;ARI;2;lag_temp_max_1;0,1397307
LT;ARI;2;month_sin;0,11214824
LT;ARI;2;month_cos;0,12991506
LT;ARI;2;week_sin;0,06510879
LT;ARI;2;week_cos;0,054131314
LT;ARI;3;temperature_2m_max;0,073443934
LT;ARI;3;covid;0,032392904
LT;ARI;3;lag_value_1;0,11358638
LT;ARI;3;lag_temp_max_1;0,037550937
LT;ARI;3;month_sin;0,1348484
LT;ARI;3;month_cos;0,56277245
LT;ARI;3;week_sin;0,02376528
LT;ARI;3;week_cos;0,02163977
LT;ARI;4;temperature_2m_max;0,052742742
LT;ARI;4;covid;0,039889414
LT;ARI;4;lag_value_1;0,056103725
LT;ARI;4;lag_temp_max_1;0,02593347
LT;ARI;4;month_sin;0,08874275
LT;ARI;4;month_cos;0,65442765
LT;ARI;4;week_sin;0,04279395
LT;ARI;4;week_cos;0,039366312
LT;ILI;1;temperature_2m_max;0,025887977
LT;ILI;1;year;0,019946024
LT;ILI;1;lag_value_1;0,6355547
LT;ILI;1;lag_humidity_1;0,10790285
LT;ILI;1;lag_temp_max_1;0,09618222
LT;ILI;1;lag_temp_max_2;0,028171964
LT;ILI;1;lag_value_3;0,02265882
LT;ILI;1;lag_humidity_3;0,0022824255
LT;ILI;1;lag_value_4;0,03275145
LT;ILI;1;lag_humidity_4;0,0041192197
LT;ILI;1;week_cos;0,02454243
LT;ILI;2;temperature_2m_max;0,04465174
LT;ILI;2;year;0,030515192
LT;ILI;2;lag_value_1;0,38915953
LT;ILI;2;lag_humidity_1;0,0021848253
LT;ILI;2;lag_temp_max_1;0,17634071
LT;ILI;2;lag_temp_max_2;0,027447855
LT;ILI;2;lag_value_3;0,018193206
LT;ILI;2;lag_humidity_3;0,015991135
LT;ILI;2;lag_value_4;0,2604962
LT;ILI;2;lag_humidity_4;0,00729448
LT;ILI;2;week_cos;0,027725225
LT;ILI;3;temperature_2m_max;0,03352168
LT;ILI;3;year;0,05871981
LT;ILI;3;lag_value_1;0,18465014
LT;ILI;3;lag_humidity_1;0,0091491975
LT;ILI;3;lag_temp_max_1;0,35759404
LT;ILI;3;lag_temp_max_2;0,017890835
LT;ILI;3;lag_value_3;0,028059743
LT;ILI;3;lag_humidity_3;0,010040913
LT;ILI;3;lag_value_4;0,17582068
LT;ILI;3;lag_humidity_4;0,05014123
LT;ILI;3;week_cos;0,07441173
LT;ILI;4;temperature_2m_max;0,23066586
LT;ILI;4;year;0,042960662
LT;ILI;4;lag_value_1;0,21347585
LT;ILI;4;lag_humidity_1;0,01942313
LT;ILI;4;lag_temp_max_1;0,07181299
LT;ILI;4;lag_temp_max_2;0,0265379
LT;ILI;4;lag_value_3;0,06004104
LT;ILI;4;lag_humidity_3;0,07713751
LT;ILI;4;lag_value_4;0,17813225
LT;ILI;4;lag_humidity_4;0,05912539
LT;ILI;4;week_cos;0,020687398
LU;ARI;1;covid;0,098519064
LU;ARI;1;year;0,14385074
LU;ARI;1;lag_value_1;0,13911195
LU;ARI;1;lag_temp_max_2;0,056602065
LU;ARI;1;lag_humidity_4;0,045840986
LU;ARI;1;month_cos;0,030525703
LU;ARI;1;week_sin;0,040743668
LU;ARI;1;week_cos;0,4448058
LU;ARI;2;covid;0,12876515
LU;ARI;2;year;0,11163724
LU;ARI;2;lag_value_1;0,07948793
LU;ARI;2;lag_temp_max_2;0,04338747
LU;ARI;2;lag_humidity_4;0,030018387
LU;ARI;2;month_cos;0,16650163
LU;ARI;2;week_sin;0,04569616
LU;ARI;2;week_cos;0,39450598
LU;ARI;3;covid;0,23315708
LU;ARI;3;year;0,14096437
LU;ARI;3;lag_value_1;0,038512167
LU;ARI;3;lag_temp_max_2;0,049851824
LU;ARI;3;lag_humidity_4;0,032597795
LU;ARI;3;month_cos;0,29172847
LU;ARI;3;week_sin;0,056897316
LU;ARI;3;week_cos;0,15629096
LU;ARI;4;covid;0,33027235
LU;ARI;4;year;0,14511515
LU;ARI;4;lag_value_1;0,04251911
LU;ARI;4;lag_temp_max_2;0,026409712
LU;ARI;4;lag_humidity_4;0,07983944
LU;ARI;4;month_cos;0,23020971
LU;ARI;4;week_sin;0,056733612
LU;ARI;4;week_cos;0,08890094
LU;ILI;1;temperature_2m_max;0,0833209
LU;ILI;1;temperature_2m_min;0,02445206
LU;ILI;1;covid;0,0
LU;ILI;1;year;0,017172765
LU;ILI;1;lag_value_1;0,2246308
LU;ILI;1;lag_humidity_1;0,0
LU;ILI;1;lag_temp_max_1;0,036572617
LU;ILI;1;lag_temp_min_1;0,0
LU;ILI;1;lag_value_2;0,12469551
LU;ILI;1;lag_humidity_2;0,0
LU;ILI;1;lag_temp_max_2;0,06747
LU;ILI;1;lag_temp_min_2;0,039584108
LU;ILI;1;lag_value_3;0,19709416
LU;ILI;1;lag_humidity_3;0,0
LU;ILI;1;lag_temp_max_3;0,039900076
LU;ILI;1;lag_temp_min_3;0,004017763
LU;ILI;1;lag_value_4;0,0
LU;ILI;1;lag_humidity_4;0,012178655
LU;ILI;1;lag_temp_max_4;0,029083045
LU;ILI;1;month_sin;0,0
LU;ILI;1;month_cos;0,0
LU;ILI;1;week_sin;0,027484747
LU;ILI;1;week_cos;0,072342806
LU;ILI;2;temperature_2m_max;0,024651855
LU;ILI;2;temperature_2m_min;0,018329993
LU;ILI;2;covid;0,017706739
LU;ILI;2;year;0,025458785
LU;ILI;2;lag_value_1;0,1966498
LU;ILI;2;lag_humidity_1;0,0
LU;ILI;2;lag_temp_max_1;0,05010961
LU;ILI;2;lag_temp_min_1;0,028841916
LU;ILI;2;lag_value_2;0,14816815
LU;ILI;2;lag_humidity_2;0,0
LU;ILI;2;lag_temp_max_2;0,044455945
LU;ILI;2;lag_temp_min_2;0,0044938526
LU;ILI;2;lag_value_3;0,16705939
LU;ILI;2;lag_humidity_3;0,009297691
LU;ILI;2;lag_temp_max_3;0,023403553
LU;ILI;2;lag_temp_min_3;0,031665802
LU;ILI;2;lag_value_4;0,033074312
LU;ILI;2;lag_humidity_4;0,0
LU;ILI;2;lag_temp_max_4;0,015881874
LU;ILI;2;month_sin;0,061886985
LU;ILI;2;month_cos;0,037599448
LU;ILI;2;week_sin;0,034976285
LU;ILI;2;week_cos;0,026288059
LU;ILI;3;temperature_2m_max;0,047770403
LU;ILI;3;temperature_2m_min;0,02781941
LU;ILI;3;covid;0,020105626
LU;ILI;3;year;0,036097538
LU;ILI;3;lag_value_1;0,1312656
LU;ILI;3;lag_humidity_1;0,0082277795
LU;ILI;3;lag_temp_max_1;0,059795406
LU;ILI;3;lag_temp_min_1;0,034462795
LU;ILI;3;lag_value_2;0,14113496
LU;ILI;3;lag_humidity_2;0,005873744
LU;ILI;3;lag_temp_max_2;0,048106506
LU;ILI;3;lag_temp_min_2;0,040050395
LU;ILI;3;lag_value_3;0,03653745
LU;ILI;3;lag_humidity_3;0,0005624507
LU;ILI;3;lag_temp_max_3;0,044623386
LU;ILI;3;lag_temp_min_3;0,029655037
LU;ILI;3;lag_value_4;0,024084622
LU;ILI;3;lag_humidity_4;0,030932901
LU;ILI;3;lag_temp_max_4;0,021470016
LU;ILI;3;month_sin;0,06315501
LU;ILI;3;month_cos;0,053218063
LU;ILI;3;week_sin;0,06492392
LU;ILI;3;week_cos;0,030126937
LU;ILI;4;temperature_2m_max;0,076414675
LU;ILI;4;temperature_2m_min;0,034477934
LU;ILI;4;covid;0,02168745
LU;ILI;4;year;0,040251657
LU;ILI;4;lag_value_1;0,12271091
LU;ILI;4;lag_humidity_1;0,004392644
LU;ILI;4;lag_temp_max_1;0,066262335
LU;ILI;4;lag_temp_min_1;0,01943851
LU;ILI;4;lag_value_2;0,042563934
LU;ILI;4;lag_humidity_2;0,06813783
LU;ILI;4;lag_temp_max_2;0,03457625
LU;ILI;4;lag_temp_min_2;0,009715633
LU;ILI;4;lag_value_3;0,04912718
LU;ILI;4;lag_humidity_3;0,022940896
LU;ILI;4;lag_temp_max_3;0,03491474
LU;ILI;4;lag_temp_min_3;0,03541347
LU;ILI;4;lag_value_4;0,022082482
LU;ILI;4;lag_humidity_4;0,057036437
LU;ILI;4;lag_temp_max_4;0,066226706
LU;ILI;4;month_sin;0,022443332
LU;ILI;4;month_cos;0,045933947
LU;ILI;4;week_sin;0,03601575
LU;ILI;4;week_cos;0,06723531
LV;ARI;1;temperature_2m_min;0,012015077
LV;ARI;1;covid;0,02227237
LV;ARI;1;year;0,071384296
LV;ARI;1;lag_value_1;0,29435435
LV;ARI;1;lag_humidity_1;0,016563717
LV;ARI;1;lag_temp_min_1;0,02351618
LV;ARI;1;lag_value_2;0,20251548
LV;ARI;1;lag_humidity_2;0,022197638
LV;ARI;1;lag_value_3;0,08568494
LV;ARI;1;lag_value_4;0,028424554
LV;ARI;1;lag_temp_max_4;0,015681868
LV;ARI;1;month_sin;0,042053793
LV;ARI;1;month_cos;0,068043806
LV;ARI;1;week_sin;0,05239136
LV;ARI;1;week_cos;0,042900573
LV;ARI;2;temperature_2m_min;0,015904097
LV;ARI;2;covid;0,040691897
LV;ARI;2;year;0,10105178
LV;ARI;2;lag_value_1;0,25064266
LV;ARI;2;lag_humidity_1;0,040523898
LV;ARI;2;lag_temp_min_1;0,042795897
LV;ARI;2;lag_value_2;0,15909535
LV;ARI;2;lag_humidity_2;0,023347888
LV;ARI;2;lag_value_3;0,07096198
LV;ARI;2;lag_value_4;0,03440891
LV;ARI;2;lag_temp_max_4;0,019775547
LV;ARI;2;month_sin;0,041623864
LV;ARI;2;month_cos;0,04024704
LV;ARI;2;week_sin;0,07150376
LV;ARI;2;week_cos;0,047425427
LV;ARI;3;temperature_2m_min;0,025764508
LV;ARI;3;covid;0,047147173
LV;ARI;3;year;0,20194608
LV;ARI;3;lag_value_1;0,2102331
LV;ARI;3;lag_humidity_1;0,047007542
LV;ARI;3;lag_temp_min_1;0,02985502
LV;ARI;3;lag_value_2;0,08019929
LV;ARI;3;lag_humidity_2;0,03607559
LV;ARI;3;lag_value_3;0,057312276
LV;ARI;3;lag_value_4;0,026412733
LV;ARI;3;lag_temp_max_4;0,017631736
LV;ARI;3;month_sin;0,05771022
LV;ARI;3;month_cos;0,045676123
LV;ARI;3;week_sin;0,07363503
LV;ARI;3;week_cos;0,04339355
LV;ARI;4;temperature_2m_min;0,020461226
LV;ARI;4;covid;0,036553014
LV;ARI;4;year;0,25572035
LV;ARI;4;lag_value_1;0,12266312
LV;ARI;4;lag_humidity_1;0,061310366
LV;ARI;4;lag_temp_min_1;0,02029197
LV;ARI;4;lag_value_2;0,053275015
LV;ARI;4;lag_humidity_2;0,025064329
LV;ARI;4;lag_value_3;0,053511526
LV;ARI;4;lag_value_4;0,03686306
LV;ARI;4;lag_temp_max_4;0,031362496
LV;ARI;4;month_sin;0,07585798
LV;ARI;4;month_cos;0,069937535
LV;ARI;4;week_sin;0,08977575
LV;ARI;4;week_cos;0,047352232
LV;ILI;1;temperature_2m_max;0,08886759
LV;ILI;1;temperature_2m_min;0,01474675
LV;ILI;1;covid;0,037530385
LV;ILI;1;lag_value_1;0,3262243
LV;ILI;1;lag_temp_max_1;0,05370221
LV;ILI;1;lag_temp_max_2;0,040739432
LV;ILI;1;lag_temp_min_2;0,02539056
LV;ILI;1;lag_value_3;0,044201795
LV;ILI;1;lag_value_4;0,030122261
LV;ILI;1;month_sin;0,039667282
LV;ILI;1;month_cos;0,13841468
LV;ILI;1;week_sin;0,13610928
LV;ILI;1;week_cos;0,024283541
LV;ILI;2;temperature_2m_max;0,046582025
LV;ILI;2;temperature_2m_min;0,013640161
LV;ILI;2;covid;0,05957812
LV;ILI;2;lag_value_1;0,19634579
LV;ILI;2;lag_temp_max_1;0,027048199
LV;ILI;2;lag_temp_max_2;0,08832521
LV;ILI;2;lag_temp_min_2;0,058843784
LV;ILI;2;lag_value_3;0,051151782
LV;ILI;2;lag_value_4;0,04506255
LV;ILI;2;month_sin;0,07532971
LV;ILI;2;month_cos;0,19241855
LV;ILI;2;week_sin;0,054226942
LV;ILI;2;week_cos;0,09144714
LV;ILI;3;temperature_2m_max;0,07030171
LV;ILI;3;temperature_2m_min;0,02002401
LV;ILI;3;covid;0,027260354
LV;ILI;3;lag_value_1;0,12761362
LV;ILI;3;lag_temp_max_1;0,0893235
LV;ILI;3;lag_temp_max_2;0,04513233
LV;ILI;3;lag_temp_min_2;0,062493842
LV;ILI;3;lag_value_3;0,026139788
LV;ILI;3;lag_value_4;0,057255663
LV;ILI;3;month_sin;0,10137414
LV;ILI;3;month_cos;0,22412355
LV;ILI;3;week_sin;0,03950705
LV;ILI;3;week_cos;0,109450385
LV;ILI;4;temperature_2m_max;0,09280269
LV;ILI;4;temperature_2m_min;0,052775
LV;ILI;4;covid;0,046472456
LV;ILI;4;lag_value_1;0,104751326
LV;ILI;4;lag_temp_max_1;0,1034377
LV;ILI;4;lag_temp_max_2;0,057581812
LV;ILI;4;lag_temp_min_2;0,06885241
LV;ILI;4;lag_value_3;0,052294787
LV;ILI;4;lag_value_4;0,05566997
LV;ILI;4;month_sin;0,08748807
LV;ILI;4;month_cos;0,105588645
LV;ILI;4;week_sin;0,117831536
LV;ILI;4;week_cos;0,05445369
MT;ILI;1;temperature_2m_min;0,03941538
MT;ILI;1;covid;0,035762906
MT;ILI;1;year;0,016516352
MT;ILI;1;lag_value_1;0,27036712
MT;ILI;1;lag_humidity_1;0,027445361
MT;ILI;1;lag_temp_max_1;0,02661797
MT;ILI;1;lag_value_2;0,07896849
MT;ILI;1;lag_humidity_2;0,03551102
MT;ILI;1;lag_temp_max_2;0,042934805
MT;ILI;1;lag_value_3;0,067577526
MT;ILI;1;lag_humidity_3;0,03507681
MT;ILI;1;lag_temp_min_3;0,031711597
MT;ILI;1;lag_value_4;0,029914532
MT;ILI;1;lag_humidity_4;0,04957069
MT;ILI;1;lag_temp_max_4;0,031048935
MT;ILI;1;lag_temp_min_4;0,03301006
MT;ILI;1;month_sin;0,047793243
MT;ILI;1;month_cos;0,033984713
MT;ILI;1;week_sin;0,030467333
MT;ILI;1;week_cos;0,036305226
MT;ILI;2;temperature_2m_min;0,03482465
MT;ILI;2;covid;0,028854948
MT;ILI;2;year;0,02692681
MT;ILI;2;lag_value_1;0,26266602
MT;ILI;2;lag_humidity_1;0,013845336
MT;ILI;2;lag_temp_max_1;0,034024157
MT;ILI;2;lag_value_2;0,057963908
MT;ILI;2;lag_humidity_2;0,03374786
MT;ILI;2;lag_temp_max_2;0,03553114
MT;ILI;2;lag_value_3;0,057897307
MT;ILI;2;lag_humidity_3;0,03417415
MT;ILI;2;lag_temp_min_3;0,03178465
MT;ILI;2;lag_value_4;0,033207346
MT;ILI;2;lag_humidity_4;0,024313651
MT;ILI;2;lag_temp_max_4;0,03185454
MT;ILI;2;lag_temp_min_4;0,04475197
MT;ILI;2;month_sin;0,07752919
MT;ILI;2;month_cos;0,047204442
MT;ILI;2;week_sin;0,039196
MT;ILI;2;week_cos;0,04970185
MT;ILI;3;temperature_2m_min;0,028029265
MT;ILI;3;covid;0,02364548
MT;ILI;3;year;0,020551704
MT;ILI;3;lag_value_1;0,1761526
MT;ILI;3;lag_humidity_1;0,028483361
MT;ILI;3;lag_temp_max_1;0,027817858
MT;ILI;3;lag_value_2;0,11964755
MT;ILI;3;lag_humidity_2;0,029851638
MT;ILI;3;lag_temp_max_2;0,02840029
MT;ILI;3;lag_value_3;0,029027387
MT;ILI;3;lag_humidity_3;0,021239273
MT;ILI;3;lag_temp_min_3;0,03744698
MT;ILI;3;lag_value_4;0,02543985
MT;ILI;3;lag_humidity_4;0,049715016
MT;ILI;3;lag_temp_max_4;0,03786198
MT;ILI;3;lag_temp_min_4;0,04648504
MT;ILI;3;month_sin;0,09284462
MT;ILI;3;month_cos;0,064089656
MT;ILI;3;week_sin;0,047516502
MT;ILI;3;week_cos;0,06575396
MT;ILI;4;temperature_2m_min;0,026334766
MT;ILI;4;covid;0,038966943
MT;ILI;4;year;0,0227426
MT;ILI;4;lag_value_1;0,18573132
MT;ILI;4;lag_humidity_1;0,024651427
MT;ILI;4;lag_temp_max_1;0,03945517
MT;ILI;4;lag_value_2;0,041352846
MT;ILI;4;lag_humidity_2;0,04911211
MT;ILI;4;lag_temp_max_2;0,044192743
MT;ILI;4;lag_value_3;0,039440546
MT;ILI;4;lag_humidity_3;0,030997444
MT;ILI;4;lag_temp_min_3;0,035943422
MT;ILI;4;lag_value_4;0,04520202
MT;ILI;4;lag_humidity_4;0,03551712
MT;ILI;4;lag_temp_max_4;0,051547226
MT;ILI;4;lag_temp_min_4;0,023283325
MT;ILI;4;month_sin;0,035436902
MT;ILI;4;month_cos;0,087266125
MT;ILI;4;week_sin;0,060351204
MT;ILI;4;week_cos;0,082474716
NL;ILI;1;temperature_2m_max;0,020700475
NL;ILI;1;covid;0,019769095
NL;ILI;1;year;0,02111688
NL;ILI;1;lag_value_1;0,70057344
NL;ILI;1;lag_temp_max_1;0,06691075
NL;ILI;1;lag_value_2;0,023727825
NL;ILI;1;lag_temp_max_2;0,020704761
NL;ILI;1;lag_temp_max_3;0,02702251
NL;ILI;1;month_sin;0,019686375
NL;ILI;1;month_cos;0,030177647
